analysis,condition,n_levels,seed,channel,energy_v,weight,rmse_mean,scorecard_path,prior_strength
prior_strength,prior_0x,7,1,5,13.494117736816406,0.06541498750448227,0.07676455676555634,output/sensitivity/prior_strength/prior_0x/fullscan/levels/L07/seeds/seed_001/full/scorecard.json,0.0
prior_strength,prior_0x,7,1,6,14.087247848510742,0.0855882465839386,0.07676455676555634,output/sensitivity/prior_strength/prior_0x/fullscan/levels/L07/seeds/seed_001/full/scorecard.json,0.0
prior_strength,prior_0x,7,1,7,14.787712097167969,0.05071348696947098,0.07676455676555634,output/sensitivity/prior_strength/prior_0x/fullscan/levels/L07/seeds/seed_001/full/scorecard.json,0.0
prior_strength,prior_0x,7,2,1,11.431346893310547,0.0955144464969635,0.07676390334963798,output/sensitivity/prior_strength/prior_0x/fullscan/levels/L07/seeds/seed_002/full/scorecard.json,0.0
prior_strength,prior_0x,7,2,2,11.693406105041504,0.5555340647697449,0.07676390334963798,output/sensitivity/prior_strength/prior_0x/fullscan/levels/L07/seeds/seed_002/full/scorecard.json,0.0
prior_strength,prior_0x,7,2,3,12.0445556640625,0.0773957371711731,0.07676390334963798,output/sensitivity/prior_strength/prior_0x/fullscan/levels/L07/seeds/seed_002/full/scorecard.json,0.0
prior_strength,prior_0x,7,2,4,12.807013511657715,0.06987032294273376,0.07676390334963798,output/sensitivity/prior_strength/prior_0x/fullscan/levels/L07/seeds/seed_002/full/scorecard.json,0.0
prior_strength,prior_0x,7,2,5,13.493669509887695,0.06536801159381866,0.07676390334963798,output/sensitivity/prior_strength/prior_0x/fullscan/levels/L07/seeds/seed_002/full/scorecard.json,0.0
prior_strength,prior_0x,7,2,6,14.086612701416016,0.08556173741817474,0.07676390334963798,output/sensitivity/prior_strength/prior_0x/fullscan/levels/L07/seeds/seed_002/full/scorecard.json,0.0
prior_strength,prior_0x,7,2,7,14.78697395324707,0.050755616277456284,0.07676390334963798,output/sensitivity/prior_strength/prior_0x/fullscan/levels/L07/seeds/seed_002/full/scorecard.json,0.0
prior_strength,prior_0x,7,3,1,11.43293571472168,0.09594524651765823,0.0767742358148098,output/sensitivity/prior_strength/prior_0x/fullscan/levels/L07/seeds/seed_003/full/scorecard.json,0.0
prior_strength,prior_0x,7,3,2,11.694035530090332,0.5548426508903503,0.0767742358148098,output/sensitivity/prior_strength/prior_0x/fullscan/levels/L07/seeds/seed_003/full/scorecard.json,0.0
prior_strength,prior_0x,7,3,3,12.045121192932129,0.0774068534374237,0.0767742358148098,output/sensitivity/prior_strength/prior_0x/fullscan/levels/L07/seeds/seed_003/full/scorecard.json,0.0
